STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
7954393,18,F,BGD 1,Y,N,Early Childhood Education,N,,970,950,200908,HIST 2112,C,COMM 1110,B,ENGL 1101,B,ITDS 2749,A,SOCI 1101,A,,,201002,CHEM 1151,C,CPSC 1105,B,ENGL 1102,B,CHEM 1151L,A,ITDS 2735,A,MATH 1111,A,Off Campus,1,69,3.66,SCHOOL 10,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,15,15," 9,46,560 "," 14,09,460 "," 4,62,900 "," 3,86,220 "
7757773,18,F,BGD 3,Y,N,Pre-Nursing,N,,910,910,200908,ITDS 2748,C,FREN 1001,B,MUSC 1100,B,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,201002,SOCI 1101,C,ENGL 1102,B,HIST 2111,B,MATH 1101,B,,,,,On Campus,1,138,2.82,SCHOOL 44,3,College/Beyond,2,High School,B,Bachelors,16,16,16,13, -   , -   , -   , -   
7793996,18,M,BGD 1,Y,N,Exercise Science,N,24,1200,1110,200908,ITDS 2749,C,HIST 2111,B,PSYC 1101,B,COMM 1110,A,ENGL 1101,A,,,201002,POLS 1101,C,CHEM 1211,B,CHEM 1211L,B,CPSC 1105,A,ENGL 1102,A,,,On Campus,1,69,3.37,SCHOOL 130,2,High School,3,College/Beyond,B,Bachelors,15,15,15,15, -   ," 13,24,500 "," 18,56,760 "," -4,24,740 "
7977026,18,F,BGD 1,Y,N,Nursing,N,18,,870,200508,MATH 1111,C,COMM 1110,B,ENGL 1101,B,ITDS 2735,A,,,,,200602,HIST 2111,C,ENGL 1102,B,POLS 1101,B,,,,,,,Off Campus,1,69,3.16,SCHOOL 50,3,College/Beyond,2,High School,B,Bachelors,12,11,15,15, -   , -   , -   , -   
7957545,18,F,BGD 1,Y,N,Undeclared,N,,,,200508,MATH 1111,C,COMM 1110,B,ENGL 1101,B,HIST 2112,B,,,,,200602,ENGL 1102,C,ITDS 2735,B,POLS 1101,A,,,,,,,Off Campus,1,90,2.78,SCHOOL 41,2,High School,,No Information,B,Bachelors,12,12,13,13, -   , -   , -   , -   
7764187,18,F,BGD 1,Y,N,Exercise Science,N,21,,990,200508,MATH 1111,C,COMM 1110,B,ENGL 1101,B,POLS 1101,B,,,,,200602,HIST 2111,C,THEA 1100,B,POLS 2401,B,ENGL 1102,A,ITDS 2735,A,,,On Campus,1,150,2.75,SCHOOL 121,3,College/Beyond,2,High School,B,Bachelors,16,16,16,13," 5,80,380 "," 11,46,420 "," 5,66,040 "," 57,000 "
7809042,18,M,BGD 1,Y,N,Undeclared,N,,,,200508,MATH 1111,C,ANTH 1105,B,ENGL 1101,A,,,,,,,200602,ITDS 2735,C,ENGL 1102,B,HIST 2112,B,COMM 1110,A,,,,,Off Campus,1,69,3.2,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,13,13,13,13," 11,51,640 "," 11,51,640 ", -   ," 4,08,960 "
7876237,18,M,BGD 1,Y,N,History and Secondary Ed,N,,,,200808,MATH 1111,C,COMM 1110,B,HIST 2111,B,,,,,,,200902,HIST 2112,C,CPSC 1105,B,ENGL 1101,B,FREN 1001,B,,,,,Off Campus,1,69,2.8,SCHOOL 10,3,College/Beyond,2,High School,B,Bachelors,13,13,17,17, -   , -   ," 16,59,540 ", -   
7985454,17,M,BGD 4,Y,N,Chemistry,Computer Science - Systems,,,,200808,MATH 1111,C,CHEM 1211,B,CHEM 1211L,B,ECON 2105,B,ENGL 1101,B,,,200902,SPAN 1001,C,HIST 2112,B,,,,,,,,,Off Campus,1,0,2.93,SCHOOL 70,3,College/Beyond,,No Information,B,Bachelors,13,13,13,13, -   , -   , -   , -   
7937752,18,F,BGD 3,Y,N,Middle Grades Education,N,18,950,870,200908,MATH 1111,C,ITDS 2749,B,PSYC 1101,B,POLS 1101,B,ENGL 1101,A,ITDS 2735,A,201002,ARTH 1100,C,BIOL 1125,B,ITDS 1146,A,MATH 1113,A,,,,,On Campus,1,117,3.79,SCHOOL 441,2,High School,3,College/Beyond,B,Bachelors,14,14,14,14," 10,56,540 "," 14,18,100 "," 3,61,560 "," 5,88,330 "
7848144,18,F,BGD 3,Y,N,Theatre Arts,N,,960,950,201008,MATH 1111,C,HIST 2111,B,,,,,,,,,201102,HIST 1112I,C,COMM 1110,B,ENGL 1101I,B,,,,,,,On Campus,1,150,2.83,SCHOOL 74,3,College/Beyond,3,College/Beyond,B,Bachelors,13,13,16,16, -   , -   , -   , -   
7922309,18,F,BGD 1,Y,N,Early Childhood Education,N,,1080,1070,200808,MATH 1113,C,HIST 2112,B,ENGL 1101,A,LEAD 1705,A,,,,,200902,ARTH 1100,C,PSYC 1101,B,ENGL 1102,A,,,,,,,On Campus,1,215,3.72,SCHOOL 332,2,High School,4,Other/Unknown,B,Bachelors,14,14,14,14, -   , -   , -   , -   
7924282,18,F,BGD 1,Y,N,Pre-Nursing,N,,570,590,200908,MATH 1113,C,CHEM 1151,B,CHEM 1151L,B,SOCI 1101,B,ITDS 2749,A,,,201002,MATH 1113,C,COMM 1110,B,ENGL 1101,B,HIST 2111,B,ITDS 1145,B,,,On Campus,1,150,3.73,SCHOOL 45,2,High School,3,College/Beyond,B,Bachelors,16,10,22,18," 13,15,800 "," 14,18,100 "," 1,02,300 "," 3,62,820 "
7929797,18,M,BGD 1,Y,N,Applied Computer Science,N,,600,590,200908,MATH 1113,C,ENGL 1101,B,HIST 2112,B,POLS 1101,B,,,,,201002,ENGL 1102,C,SOCI 1101,B,PHYS 1125,A,PHYS 1325,A,,,,,Off Campus,1,0,3.75,SCHOOL 2,4,Other/Unknown,4,Other/Unknown,B,Bachelors,15,15,13,13," 14,10,540 "," 14,17,380 "," 6,840 "," 4,71,120 "
8027178,18,F,BGD 7,Y,N,Computer Science - Games,N,,1400,1420,200908,MATH 1113,C,CPSC 1301,B,CPSC 1301L,B,,,,,,,201002,BIOL 1215K,C,COMM 1110,B,ENGL 1102,B,ANTH 1105I,A,,,,,Off Campus,1,0,3.46,SCHOOL 2,3,College/Beyond,2,High School,B,Bachelors,12,12,16,16," 6,72,540 "," 13,24,500 "," 6,51,960 "," 1,78,620 "
7762494,17,M,BGD 1,Y,N,Engineering Studies,N,,1180,1190,200908,MATH 1113,C,CHEM 1211,B,CHEM 1211L,B,MUSC 1100,B,ENGL 1101,A,HIST 2111,A,201002,MATH 1131,C,ECON 2105,B,ENGL 1102,B,POLS 1101,B,,,,,Off Campus,1,69,3.61,SCHOOL 27,2,High School,2,High School,B,Bachelors,16,16,13,13, -   ," 13,16,580 "," 15,48,000 "," -4,17,420 "
7866486,18,M,BGD 1,Y,N,Undeclared,N,,1090,1110,201008,MATH 1113,C,ENGL 1101,B,HIST 1112,B,HIST 2111,B,,,,,201102,GEOL 1121,C,ECON 2105,B,ENGL 1102,B,GEOL 1121L,B,POLS 1101,B,,,Off Campus,1,69,3.28,SCHOOL 130,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,14,14, -   , -   , -   , -   
7808866,18,F,BGD 3,N,N,Marketing,N,,890,870,200808,MUSC 1100,C,ENGL 1101,B,HIST 2112,B,LEAD 1705,A,,,,,200902,COMM 1110,C,ENGL 1102,B,,,,,,,,,Off Campus,1,69,2.67,SCHOOL 34,2,High School,2,High School,B,Bachelors,19,19,15,11, -   , -   , -   , -   
7851829,18,M,BGD 1,Y,N,Computer Science - Games,N,,1060,1070,200908,MUSC 1100,C,ENGL 1101,B,SOCI 1101,A,POLS 2401,A,,,,,201002,POLS 1101,C,MATH 1113,B,CPSC 1301,A,CPSC 1301L,A,ENGL 1102,A,,,Off Campus,1,0,3.66,SCHOOL 395,1,Middle School/Junior High,4,Other/Unknown,B,Bachelors,15,15,13,13," 14,17,380 "," 14,17,380 ", -   ," 4,32,360 "
7884138,18,F,BGD 3,Y,N,Management,N,20,460,950,200608,POLS 1101,C,ECON 2105,B,ENGL 1101,A,,,,,,,200702,HIST 2112,C,ENGL 1102,B,MATH 1111,B,,,,,,,On Campus,1,0,3.79,SCHOOL 48,2,High School,,No Information,B,Bachelors,13,13,12,12, -   , -   , -   , -   
7798432,18,M,BGD 1,Y,N,Marketing,N,21,1010,990,200708,POLS 1101,C,ENGL 1101,B,ENVS 1105,B,HIST 2111,B,,,,,200802,MATH 1113,C,ENGL 1102,B,HIST 2112,B,,,,,,,Off Campus,1,69,3.63,SCHOOL 11,,No Information,,No Information,B,Bachelors,12,9,13,13, -   ," 3,26,880 ", -   ," -3,47,460 "
7863891,17,M,BGD 3,Y,N,Engineering Studies,N,,510,530,200708,POLS 1101,C,COMM 1110,B,ENGL 1101,A,MATH 1101,A,,,,,200802,HIST 2111,C,ENGL 1102,B,MATH 1111,A,THEA 1100,A,,,,,On Campus,1,150,3.39,SCHOOL 213,3,College/Beyond,3,College/Beyond,B,Bachelors,15,15,16,16, -   ," 12,33,900 "," 18,58,260 "," -3,26,880 "
8025971,18,F,BGD 3,Y,N,Biology,N,20,,950,200608,PSYC 1101,C,ENGL 1101,B,COMM 1110,A,,,,,,,200702,MUSC 1100,C,ENGL 1102,B,MATH 1101,B,,,,,,,On Campus,1,235,3.2,SCHOOL 142,2,High School,2,High School,B,Bachelors,15,8,12,12, -   , -   ," 10,30,440 ", -   
7799770,19,F,BGD 3,Y,N,Psychology,N,20,980,950,200708,PSYC 1101,C,ECON 2105,B,ENGL 1101,B,MATH 1111,B,,,,,200802,POLS 1101,C,ARTH 1100,B,ENGL 1102,B,,,,,,,Off Campus,1,69,3.6,SCHOOL 11,2,High School,2,High School,B,Bachelors,12,12,12,12, -   , -   , -   , -   
7837482,18,F,BGD 1,Y,N,Early Childhood Education,N,21,,990,200908,SOCI 1101,C,COMM 1110,B,ENGL 1101,A,ITDS 2735,A,ITDS 2749,A,,,201002,MATH 1101,C,ENGL 1102,B,BIOL 1215K,A,POLS 1101,A,,,,,On Campus,1,90,3,SCHOOL 29,2,High School,2,High School,B,Bachelors,15,15,16,16," 14,18,100 "," 14,18,100 ", -   ," 84,180 "
7877961,18,F,BGD 1,N,N,Applied Computer Science,N,24,,1110,200608,SPAN 1002,C,CPSC 1301,B,CPSC 1301L,A,MUSC 1100,A,,,,,200702,HIST 2111,C,ANTH 1105,B,POLS 1101,B,COMM 1110,A,,,,,Off Campus,1,69,3.82,SCHOOL 7,2,High School,3,College/Beyond,B,Bachelors,16,16,18,18, -   ," 11,71,380 "," 14,82,600 ", -   
7942208,18,F,BGD 1,Y,N,Pre-Nursing,N,,1050,1070,201008,STAT 1127,C,CHEM 1151,B,MATH 1101,B,PSYC 1101,B,CHEM 1151L,A,ITDS 2735,A,201102,POLS 1101,C,HIST 2112,B,ENGL 1101,A,MUSC 1100,A,,,,,On Campus,0,69,3.6,SCHOOL 153,2,High School,2,High School,B,Bachelors,14,14,17,17, -   , -   , -   , -   
7938599,18,F,BGD 3,Y,N,Undeclared,N,20,1010,950,200808,ANTH 1107,D,CHEM 1151,B,CHEM 1151L,B,ENGL 1101,B,,,,,200902,MATH 1111,C,ENGL 1102,B,PSYC 1101,B,COMM 1110,A,,,,,On Campus,1,150,3.13,SCHOOL 325,4,Other/Unknown,3,College/Beyond,B,Bachelors,15,8,16,16," 8,55,960 "," 9,45,840 "," 89,880 "," 2,53,980 "
7868474,18,M,BGD 1,Y,N,Undeclared,N,,990,990,200708,BIOL 1125,D,COMM 1110,B,MUSC 1100,B,PSYC 1101,B,,,,,200802,HIST 2111,C,ENGL 1102,B,SPAN 1001,B,,,,,,,On Campus,1,90,2.63,SCHOOL 325,3,College/Beyond,3,College/Beyond,B,Bachelors,12,12,12,12," 43,620 "," 8,94,060 "," 8,50,440 "," 43,620 "
7995622,18,F,BGD 3,Y,N,Biology,Mathematics,21,1000,990,200808,CHEM 1211,D,CHEM 1211L,B,ENGL 1101,B,MATH 1111,B,,,,,200902,CHEM 1211,C,ENGL 1102,B,STAT 1127,B,ITDS 2735,A,,,,,On Campus,1,0,3.23,SCHOOL 160,3,College/Beyond,2,High School,B,Bachelors,16,13,17,17, -   , -   , -   , -   
7988741,18,F,BGD 3,Y,N,Biology,N,,920,910,200908,CHEM 1211,D,CHEM 1211L,B,ITDS 2735,B,ITDS 2749,A,,,,,201002,BIOL 1215K,C,COMM 1110,B,,,,,,,,,On Campus,1,90,3.17,SCHOOL 72,4,Other/Unknown,2,High School,B,Bachelors,12,9,15,8," 11,90,760 "," 14,18,100 "," 2,27,340 "," 2,97,420 "
7996002,18,F,BGD 3,Y,N,Undeclared,N,16,930,790,200608,COMM 1110,D,ENGL 1101,B,,,,,,,,,200702,MATH 1111,C,ENGL 1102,B,POLS 1101,B,,,,,,,On Campus,1,69,2.6,SCHOOL 129,3,College/Beyond,2,High School,B,Bachelors,14,10,12,12," 7,01,520 "," 11,76,420 "," 4,74,900 "," 2,44,860 "
7818435,18,F,BGD 1,Y,N,Undeclared,N,,1040,1030,201008,COMM 1110,D,ARTH 1100,B,ENGL 1101,B,ITDS 2735,A,,,,,201102,GEOL 1110,C,ENGL 1102,B,SOCI 1101,B,POLS 1101,B,MATH 1111,A,,,On Campus,1,69,3.4,SCHOOL 2,,No Information,,No Information,B,Bachelors,12,12,15,15, -   , -   , -   , -   
7992498,18,F,BGD 3,Y,N,Theatre Arts,N,,510,530,201008,ECON 2105,D,ENGL 1101,B,,,,,,,,,201102,ENGL 1102,C,HIST 2112,B,THEA 1100,B,FREN 1001,A,,,,,On Campus,1,150,2.92,SCHOOL 84,3,College/Beyond,2,High School,B,Bachelors,16,16,16,16, -   , -   , -   , -   
7870768,18,F,BGD 3,Y,N,Pre-Business,N,19,850,910,201008,ECON 2106,D,HIST 1112,B,ENGL 1101,A,,,,,,,201102,MATH 1111,C,ECON 2105,B,COMM 1110,A,ENGL 1102,A,,,,,On Campus,0,150,3.06,SCHOOL 74,3,College/Beyond,3,College/Beyond,B,Bachelors,16,12,15,15, -   , -   , -   , -   
7973717,18,M,BGD 4,Y,N,Political Science,N,,960,950,200608,ENGL 1101,D,ITDS 1146,B,ITDS 2735,B,,,,,,,200702,ENGL 1101,C,ARTH 1100,B,POLS 1101,A,,,,,,,Off Campus,1,69,2.81,SCHOOL 10,2,High School,2,High School,B,Bachelors,12,9,15,9," 11,66,100 "," 11,71,380 "," 5,280 "," 5,81,940 "
7928816,18,M,BGD 1,Y,N,Computer Science - Systems,N,,,,200708,ENGL 1101,D,COMM 1110,B,HIST 2112,B,CPSC 1301,A,CPSC 1301L,A,,,200802,MATH 1113,C,ECON 2106,B,ITDS 2735,A,,,,,,,Off Campus,1,0,3.06,SCHOOL 10,,No Information,,No Information,B,Bachelors,14,11,14,11, -   , -   , -   , -   
7987007,18,F,BGD 1,Y,N,Early Childhood Education,N,,,,200708,ENGL 1101,D,BIOL 1125,B,MATH 1111,B,HIST 2112,A,MUSC 1100,A,,,200802,ENGL 1102,C,MATH 1113,B,COMM 1110,A,LEAD 1705,A,POLS 1101,A,,,Off Campus,1,69,3.8,SCHOOL 34,2,High School,1,Middle School/Junior High,B,Bachelors,15,15,16,16," 12,85,860 "," 12,85,860 ", -   ," 6,01,380 "
7914700,18,M,BGD 1,Y,N,Criminal Justice,N,,1060,1070,200508,HIST 1111,D,COMM 1110,B,ENGL 1101,B,MATH 1101,B,THEA 1100,B,,,200602,HIST 2111,C,POLS 1101,B,,,,,,,,,On Campus,1,150,3.5,SCHOOL 82,2,High School,2,High School,B,Bachelors,15,15,15,15, -   , -   , -   , -   
7927182,17,F,BGD 3,N,N,Pre-Business,N,,1010,990,200908,HIST 1112I,D,ARTH 1100I,B,ENGL 1101I,B,MATH 1111,B,,,,,201002,ECON 2106,C,ENGL 1102,B,SPAN 1002,B,,,,,,,Off Campus,0,69,3,SCHOOL 34,2,High School,3,College/Beyond,B,Bachelors,12,12,15,12," 14,07,840 "," 14,09,460 "," 1,620 "," 5,13,420 "
8013158,18,F,BGD 3,Y,N,Psychology,N,,910,910,200608,HIST 2111,D,ENGL 1101,B,,,,,,,,,200702,ENGL 1102,C,COMM 1110,B,PSYC 1101,B,,,,,,,On Campus,1,150,2.8,SCHOOL 257,2,High School,2,High School,B,Bachelors,15,11,16,12," 10,63,080 "," 11,76,420 "," 1,13,340 "," 2,44,260 "
7990396,18,F,BGD 1,Y,N,Psychology,N,,980,990,200508,MATH 1111,D,ENGL 1101,B,HIST 2111,B,POLS 1101,B,ARTH 1100,A,,,200602,ENGL 1102,C,PSYC 1101,B,MATH 1101,A,POLS 2401,A,,,,,On Campus,0,150,2.82,SCHOOL 121,,No Information,,No Information,B,Bachelors,15,15,15,15, -   , -   , -   , -   
7871708,18,F,BGD 3,N,N,Marketing,N,18,,870,200508,MATH 1111,D,HIST 2112,B,ENGL 1101,A,PSYC 1101,A,,,,,200602,POLS 1101,C,COMM 1110,B,MUSC 1100,A,,,,,,,Off Campus,1,69,2.92,SCHOOL 15,2,High School,2,High School,B,Bachelors,12,12,13,13," 10,53,600 "," 11,51,640 "," 98,040 "," 6,04,140 "
8017938,18,F,BGD 3,Y,N,Nursing,Mathematics,18,870,870,200508,MATH 1111,D,CHEM 1151,B,ENGL 1101,B,CHEM 1151L,A,,,,,200602,HIST 2111,C,MUSC 1100,B,POLS 1101,B,,,,,,,On Campus,1,59,3.68,SCHOOL 190,3,College/Beyond,3,College/Beyond,B,Bachelors,15,9,17,11, -   , -   , -   , -   
8023465,18,F,BGD 3,Y,N,Early Childhood Education,N,,440,,200508,MATH 1111,D,ENGL 1101,B,HIST 2112,B,,,,,,,200602,ENGL 1102,C,MUSC 1100,B,COMM 1110,A,ITDS 1146,A,,,,,On Campus,1,90,3.04,SCHOOL 28,4,Other/Unknown,4,Other/Unknown,B,Bachelors,14,14,15,15," 1,06,380 "," 11,46,420 "," 10,40,040 "," -1,81,800 "
7757407,19,M,BGD 3,Y,N,Theatre Arts,N,18,,870,201008,MATH 1111,D,ENGL 1101I,B,ARTH 1100I,A,,,,,,,201102,BIOL 1125,C,ENGL 1102,B,HIST 2111,B,SPAN 1002,B,,,,,On Campus,1,138,2.96,SCHOOL 367,3,College/Beyond,3,College/Beyond,B,Bachelors,16,16,16,16, -   , -   , -   , -   
8020330,18,M,BGD 3,Y,N,Biology,N,,870,870,201008,MATH 1111,D,ENGL 1101,B,COMM 1110,A,HIST 2111,A,,,,,201102,POLS 1101,C,BIOL 1215K,B,MATH 1111,B,SOCI 1101,B,ENGL 1102,A,,,On Campus,1,150,3.33,SCHOOL 257,2,High School,2,High School,B,Bachelors,13,10,16,16, -   , -   , -   , -   
7997235,18,M,BGD 1,Y,N,Engineering Studies,N,22,1140,1030,200908,MATH 1131,D,ECON 2105,B,ARTH 1100,A,HIST 2111,A,,,,,201002,ENGL 1101,C,COMM 1110,B,STAT 1127,B,POLS 1101,B,,,,,Off Campus,1,69,3.9,SCHOOL 27,2,High School,2,High School,B,Bachelors,16,16,14,12, -   ," 4,51,620 ", -   ," -4,17,420 "
7983569,20,M,BGD 1,Y,N,Health and Physical Education,N,,820,830,200508,POLS 1101,D,ENGL 1101,B,PSYC 1101,B,,,,,,,200602,HIST 2111,C,MATH 1101,B,,,,,,,,,Off Campus,1,,2.69,SCHOOL 99,3,College/Beyond,2,High School,B,Bachelors,15,12,13,13, -   , -   , -   , -   
7994048,20,M,BGD 1,Y,N,Nursing,N,,630,640,200708,ENGL 1101,F,CHEM 1151L,B,THEA 1100,B,CHEM 1151,A,,,,,200802,HIST 2112,C,SPAN 1001,B,ENGL 1102,A,,,,,,,Off Campus,1,0,2.25,SCHOOL 344,4,Other/Unknown,2,High School,B,Bachelors,16,16,13,13, -   ," 2,59,680 ", -   ," -24,000 "
7925375,18,M,BGD 1,Y,N,Computer Science - Games,N,,1050,1070,200908,HIST 1111,F,CPSC 1301,B,CPSC 1301L,B,COMM 1110,A,,,,,201002,MATH 1111,C,BIOL 1215K,B,,,,,,,,,On Campus,0,90,3,SCHOOL 22,3,College/Beyond,3,College/Beyond,B,Bachelors,17,10,13,13, -   , -   , -   , -   
7872033,18,F,BGD 3,Y,N,Undeclared,N,15,,740,201008,HIST 2111,F,ENGL 1101,B,,,,,,,,,201102,PSYC 1101,C,COMM 1110,B,ITDS 2735,B,MUSC 1100,B,ENGL 1102,A,,,Off Campus,1,176,2.57,SCHOOL 183,1,Middle School/Junior High,2,High School,B,Bachelors,14,8,13,13, -   , -   , -   , -   
7887794,19,M,BGD 1,Y,N,Computer Science - Systems,N,,1010,990,200508,MATH 1111,F,ASTR 1105,B,ENGL 1101,B,POLS 1101,B,,,,,200602,MATH 1111,C,CPSC 1301,B,COMM 1110,B,ENGL 1102,A,THEA 1100,A,,,On Campus,1,69,3.35,SCHOOL 19,2,High School,2,High School,B,Bachelors,14,11,16,16," 5,62,800 "," 11,38,980 "," 5,76,180 "," 2,74,620 "
7826048,18,M,BGD 3,Y,N,Biology,N,,1010,990,200508,MATH 1111,F,HIST 1112,B,POLS 1101,B,ENGL 1101,A,,,,,200602,HIST 2112,C,ITDS 2748,B,THEA 1100,B,COMM 1110,A,,,,,On Campus,1,69,2.5,SCHOOL 87,2,High School,2,High School,B,Bachelors,16,13,17,10," 9,66,300 "," 11,38,980 "," 1,72,680 "," 5,94,120 "
7876959,18,F,BGD 1,Y,N,Pre-Business,N,,1140,1150,201008,MATH 1111,F,ECON 2106,B,HIST 2111,B,SOCI 1101,A,,,,,201102,BIOL 1125,C,ARTH 1100,B,COMM 1110,B,ENGL 1101,B,,,,,Off Campus,0,69,2.875,SCHOOL 130,2,High School,2,High School,B,Bachelors,15,12,12,12, -   , -   , -   , -   
7868044,18,M,BGD 1,Y,N,English and Secondary Ed,N,22,,1030,201008,ENGL 1101,INCOMPL,HIST 2112,B,PSYC 1101,B,ARTH 1100,A,GEOL 1110,A,,,201102,HIST 1111,C,ENGL 1102,B,GEOL 1121,A,GEOL 1121L,A,POLS 1101,A,,,On Campus,1,69,,SCHOOL 98,3,College/Beyond,3,College/Beyond,B,Bachelors,17,17,16,16, -   , -   , -   , -   
7875171,18,M,BGD 1,Y,N,Health Science,N,,1150,1150,200808,ENGL 1102,INCOMPL,CHEM 1211,B,CHEM 1211L,B,,,,,,,200902,HIST 2112,C,MATH 1111,B,,,,,,,,,Off Campus,1,69,3.81,SCHOOL 11,2,High School,2,High School,B,Bachelors,14,10,13,13, -   , -   , -   , -   
7882311,18,F,BGD 1,Y,N,Exercise Science,N,,1200,1190,201008,MATH 1111,INCOMPL,ECON 2105,B,THEA 1100,A,,,,,,,201102,MATH 1113,C,HIST 2112,B,POLS 1101,B,COMM 1110,A,ENGL 1101,A,,,On Campus,1,237,3.33,SCHOOL 465,,No Information,3,College/Beyond,B,Bachelors,16,16,15,15, -   , -   , -   , -   
7848787,18,M,BGD 1,Y,N,Marketing,N,,1060,1070,200708,ENGL 1101,NOT REP,BIOL 1125,B,COMM 1110,B,MUSC 1100,B,HIST 2111,A,,,200802,ECON 2105,C,HIST 2112,B,,,,,,,,,Off Campus,1,69,2.67,SCHOOL 10,2,High School,3,College/Beyond,B,Bachelors,15,15,12,12, -   , -   , -   , -   
7892673,18,M,BGD 1,Y,N,Undeclared,N,,870,870,200708,ENGL 1101,NOT REP,ARTH 1100,B,,,,,,,,,200802,MATH 1111,C,ECON 2105,B,HIST 2111,B,,,,,,,Off Campus,1,69,2.67,SCHOOL 34,,No Information,,No Information,B,Bachelors,14,10,12,12, -   , -   , -   , -   
7903771,18,M,BGD 1,Y,N,General Business,N,,980,990,200708,ENGL 1101,NOT REP,COMM 1110,B,MUSC 1100,B,ITDS 2735,A,,,,,200802,ENGL 1102,C,ECON 2106,B,MATH 1111,B,,,,,,,Off Campus,1,69,2.37,SCHOOL 8,,No Information,,No Information,B,Bachelors,13,13,15,15, -   , -   , -   , -   
7839029,18,F,BGD 3,Y,N,Biology,N,,660,640,200708,ENGL 1101,NOT REP,MATH 1113,B,HIST 2112,A,PSYC 1101,A,,,,,200802,CHEM 1211,C,CHEM 1211L,B,POLS 1101,B,COMM 1110,A,ENGL 1102,A,,,On Campus,1,0,3.21,SCHOOL 17,4,Other/Unknown,2,High School,B,Bachelors,16,16,16,16, -   , -   , -   , -   
7836181,18,F,BGD 3,Y,N,Psychology,N,,910,910,200708,HIST 2111,NOT REP,ENGL 1101,B,MATH 1111,B,,,,,,,200802,ARTH 1100,C,COMM 1110,B,ENGL 1102,B,,,,,,,On Campus,0,90,2.89,SCHOOL 175,2,High School,3,College/Beyond,B,Bachelors,13,13,18,18," 6,06,120 "," 9,02,760 "," 2,96,640 "," 3,36,120 "
8016954,18,F,BGD 1,Y,N,Nursing,N,,890,870,200708,HIST 2111,NOT REP,ENGL 1101,B,MATH 1101,A,,,,,,,200802,HIST 2112,C,ENGL 1102,B,,,,,,,,,Off Campus,0,90,3.44,SCHOOL 29,2,High School,2,High School,B,Bachelors,12,12,12,12, -   , -   , -   , -   
7774696,18,F,BGD 3,Y,N,Communication,N,20,920,950,200508,ARTH 1100,C,HIST 2111,C,MATH 1111,C,COMM 1110,A,ENGL 1101,A,,,200602,ITDS 2726,C,POLS 1101,B,ENGL 1102,A,,,,,,,On Campus,1,150,3.07,SCHOOL 49,4,Other/Unknown,3,College/Beyond,B,Bachelors,16,13,15,15," 11,46,420 "," 11,46,420 ", -   ," 7,45,920 "
7954596,18,F,BGD 1,Y,N,Early Childhood Education,N,16,950,790,200508,ARTH 1100,C,MATH 1111,C,ENGL 1101,B,ITDS 2735,A,,,,,200602,POLS 1101,C,ENGL 1102,B,,,,,,,,,Off Campus,1,90,2.8,SCHOOL 22,2,High School,2,High School,B,Bachelors,12,12,13,13, -   , -   , -   , -   
7825450,18,F,BGD 1,Y,N,Undeclared,N,,940,950,200808,ARTH 1100,C,ASTR 1105,C,ENGL 1101,A,,,,,,,200902,HIST 2111,C,ENGL 1102,B,PSYC 1101,B,ITDS 2735,A,,,,,Off Campus,1,0,2.93,SCHOOL 28,,No Information,,No Information,B,Bachelors,13,9,12,12, -   , -   , -   , -   
